CustomerID,CustomerName,Gender,Age,Email,Country,Region,JoinDate,PurchaseAmount,Rating,Phone
CUST1471,Riya Nair,,42.0,riya.nair@example.com,United States,East,27-May-2023,101.78,3.0,+91-9233616746
CUST1151,Ananya Rao,M,44.0,ananya.rao@example.com,United States,,08-24-2024,118.14,,+91-7431494396
CUST1322,Pooja Gupta,Male,28.0,pooja.gupta@example.com,USA,East,14-Nov-2022,170.08,3.0,+91-8245363002
CUST1317,Nikhil Das,F,52.0,nikhil.das@example.com,Germany,South,2022-10-04,275.36,4.0,+91-8081885552
CUST1491,Aman Pillai,Female,55.0,aman.pillai@example.com,USA,North,07/05/2022,142.03,1.0,+91-9184774084
CUST1291,  rohan nair  ,MALE,45.0,rohan.nair@example.com,USA,South,09-07-2021,61.36,1.0,+91-9701442510
CUST1233,Vikram Iyer,M,25.0,vikram.iyer@example.com,United States,West,2023-03-01,315.14,2.0,+91-9640323269
CUST1010,Kabir Das,FEMALE,20.0,kabir.das@example.com,United States,South,27/08/2023,204.44,,+91-9775320897
CUST1279,Aarav Chowdhury,male,46.0,aarav.chowdhury@example.com,UK,West,2023/12/03,106.06,4.0,+91-8414267186
CUST1071,Ishaan Nair,M,46.0,ishaan.nair@example.com,Canada,East,21/12/2022,81.57,,+91-9697019445
CUST1252,Arjun Verma,Female,42.0,arjun.verma@example.com,India,north,2021/06/20,198.02,2.0,+91-7542934161
CUST1092,Ananya Nair,,43.0,ananya.nair@example.com,UK,north,03/08/2024,261.61,2.0,+91-7968387506
CUST1090,Rahul Reddy,FEMALE,41.0,rahul.reddy@example.com,Germany,SOUTH,05-13-2021,230.64,,+91-7963110410
CUST1349,Ishaan Sharma,Male,26.0,ishaan.sharma@example.com,india,SOUTH,13-Aug-2022,141.85,4.0,+91-8553745264
CUST1415,Rahul Verma,m,61.0,rahul.verma@example.com,India,South,,38.69,5.0,+91-8097598306
CUST1374,Rahul Rao,male,62.0,rahul.rao@example.com,USA,West,08-31-2023,213.26,3.0,+91-9601954488
CUST1400,Diya Reddy,m,41.0,diya.reddy@example.com,United States,north,04-04-2022,244.82,2.0,+91-9595403573
CUST1192,Riya Pillai,male,50.0,riya.pillai@example.com,United States,North,2023/08/22,119.53,1.0,+91-8281428200
CUST1257,Kabir Bose,f,57.0,kabir.bose@example.com,U.S.A,,29/07/2021,184.9,4.0,+91-9140593461
CUST1119,Sai Nair,,53.0,sai.nair@example.com,U.S.A,South,2021/04/16,174.03,,+91-7897171779
CUST1339,Vikram Chowdhury,Female,60.0,vikram.chowdhury@example.com,Australia,East,2024-10-10,84.14,2.0,+91-7469718772
CUST1072,Sneha Mehta,f,52.0,sneha.mehta@example.com,United States,north,10-24-2022,74.97,3.0,+91-7318646463
CUST1195,Sai Sharma,,,sai.sharma@example.com,Germany,North,02-25-2023,209.52,,+91-8862577974
CUST1343,Ananya Mehta,male,64.0,ananya.mehta@example.com,Germany,South,03/02/2023,237.78,2.0,+91-7670243704
CUST1137,Sneha Verma,male,58.0,sneha.verma@example.com,UK,East,2023/07/22,120.68,3.0,
CUST1260,Meera Gupta,female,50.0,meera.gupta@example.com,USA,West,,215.66,1.0,+91-9956683572
CUST1038,Nikhil Mehta,Female,30.0,nikhil.mehta@example.com,india,North,02-Jun-2022,53.67,,+91-9417377633
CUST1462,Sai Reddy,F,,sai.reddy@example.com,Germany,West,03-20-2023,143.68,1.0,+91-9429270402
CUST1201,Rohan Nair,FEMALE,44.0,rohan.nair@example.com,Germany,South,22-Aug-2021,81.55,,+91-7569132884
CUST1498,Nikhil Menon,MALE,45.0,nikhil.menon@example.com,India ,North,02-13-2021,277.97,3.0,+91-7034483818
CUST1290,Karan Pillai,f,37.0,karan.pillai@example.com,India ,South,2024/10/08,216.15,3.0,+91-8285460026
CUST1448,Meera Das,FEMALE,59.0,meera.das@example.com,India ,South,2023/05/01,388.51,5.0,+91-7187537466
CUST1189,Pooja Das,f,19.0,pooja.das@example.com,USA,East,08-04-2024,180.74,2.0,+91-7243845356
CUST1251,Isha Das,MALE,31.0,isha.das@example.com,Germany,north,12/07/2023,26.51,,+91-7716875001
CUST1112,Rohan Pillai,m,56.0,rohan.pillai@example.com,india,north,02-Jul-2023,94.57,,+91-8700586760
CUST1437,Meera Menon,M,50.0,meera.menon@example.com,UK,north,2023-09-29,163.72,4.0,+91-9186819192
CUST1183,Kavya Iyer,MALE,63.0,kavya.iyer@example.com,UK,South,20-Jun-2024,90.43,,+91-8599620611
CUST1152,Ananya Menon,Female,36.0,ananya.menon@example.com,Germany,South,22/07/2022,183.83,,+91-8295574037
CUST1312,Rohan Chowdhury,Male,18.0,rohan.chowdhury@example.com,Germany,East,2022/08/16,261.28,4.0,+91-9818872419
CUST1325,Ananya Bose,f,29.0,ananya.bose@example.com,india,West,20/06/2024,,1.0,+91-9538508163
CUST1191,Divya Nair,m,44.0,divya.nair@example.com,U.S.A,North,08-23-2023,185.9,3.0,+91-7959186138
CUST1044,Divya Rao,m,58.0,divya.rao@example.com,USA,West,2023-11-20,55.18,3.0,+91-8898551433
CUST1444,Pooja Iyer,female,45.0,,UK,East,2024/03/09,109.68,4.0,+91-9039154519
CUST1275,Sai Das,female,29.0,sai.das@example.com,India,north,10-30-2021,,1.0,+91-7909997553
CUST1006,Divya Bose,Female,38.0,divya.bose@example.com,Germany,West,11-20-2021,350.31,,+91-9615507143
CUST1250,Nikhil Bose,FEMALE,54.0,nikhil.bose@example.com,UK,SOUTH,2022/11/22,231.0,2.0,+91-8148785172
CUST1311,Aditya Reddy,m,40.0,aditya.reddy@example.com,india,north,03-Jun-2024,194.6,5.0,+91-7226663762
CUST1075,Isha Sharma,,34.0,isha.sharma@example.com,India ,SOUTH,2024/09/06,204.56,3.0,+91-9843848856
CUST1000,Aman Verma,Male,56.0,aman.verma@example.com,USA,north,2021-06-28,111.92,2.0,+91-8801823908
CUST1428,Rohan Chowdhury,F,30.0,rohan.chowdhury@example.com,USA,north,2021-09-13,148.62,2.0,+91-7235316246
CUST1391,Aman Chowdhury,Female,50.0,aman.chowdhury@example.com,india,South,2022/09/08,135.31,5.0,+91-7405807234
CUST1383,Yash Bose,Male,,yash.bose@example.com,India ,South,20/02/2024,153.33,2.0,+91-8859418733
CUST1432,Vikram Kapoor,,28.0,vikram.kapoor@example.com,U.S.A,West,06/12/2022,82.73,4.0,+91-9575959464
CUST1068,Kavya Iyer,F,50.0,kavya.iyer@example.com,Australia,north,09-24-2023,190.9,,+91-7589418977
CUST1167,  karan rao  ,MALE,49.0,karan.rao@example.com,Germany,South,18/07/2022,146.37,4.0,+91-7376761189
CUST1366,Aarav Chowdhury,female,35.0,aarav.chowdhury@example.com,U.S.A,East,2021/02/11,132.39,1.0,+91-9899580938
CUST1345,Priya Iyer,Male,23.0,priya.iyer@example.com,USA,north,2024/08/06,332.84,5.0,+91-7375281077
CUST1398,Neha Mehta,F,30.0,neha.mehta@example.com,United States,SOUTH,09-07-2024,260.23,,+91-7695895299
CUST1185,Riya Mehta,m,49.0,riya.mehta@example.com,UK,SOUTH,2023/11/04,159.84,1.0,+91-8547799171
CUST1348,Aditya Sharma,MALE,32.0,aditya.sharma@example.com,india,South,13-Feb-2022,575.24,5.0,+91-8990510491
CUST1211,Neha Joshi,,39.0,neha.joshi@example.com,UK,SOUTH,2024-07-28,247.76,,+91-9293095089
CUST1047,Aarav Iyer,male,32.0,aarav.iyer@example.com,UK,West,2022/12/08,117.18,2.0,+91-8764265618
CUST1196,Divya Reddy,female,22.0,divya.reddy@example.com,UK,West,09/02/2021,224.57,,
CUST1175,Neha Iyer,Female,50.0,neha.iyer@example.com,India ,West,10-07-2023,149.65,,+91-8938264714
